ZoneNumber,day_of_week,hour_of_day,avg_active_cars
3220,3,20,1.5
3220,4,8,3.25
3220,4,9,2.75
3220,4,10,3.5
3220,4,11,5
3220,4,12,4.33
3220,4,13,3
3220,4,14,3.75
3220,4,15,2.25
3220,4,16,1.5
3220,4,17,1.5
3220,4,18,1
3220,4,19,1
3220,4,20,1
3220,5,8,3.5
3220,5,9,3.8
3220,5,10,4.4
3220,5,11,3.4
3220,5,12,4
3220,5,13,4.6
3220,5,14,3.2
3220,5,15,2.6
3220,5,16,1.5
3220,5,17,1
3220,5,18,1
3220,5,19,1
3220,6,8,1.33
3220,6,9,1.5
3220,6,10,1
3220,6,11,2.25
3220,6,12,2.75
3220,6,13,2.2
3220,6,14,2.2
3220,6,15,1.8
3220,6,16,1.33
3220,6,17,1.75
3220,6,18,1.33
3220,6,19,1
3220,6,20,1
3220,7,8,1
3220,7,10,1
3220,7,11,3
3220,7,12,1
3220,7,13,1
3220,7,14,1
3220,7,19,1
4005,1,8,1
4005,1,9,1
4005,1,10,1
4005,1,11,1
4005,1,12,1
4005,1,13,1
4005,2,10,1
4005,2,15,1
4005,3,11,1
4005,3,15,1
4005,4,11,1
4005,4,15,1
4005,5,8,1
4005,5,12,1
4005,5,14,1
4005,5,15,1
4005,5,16,1
4005,5,17,1
4005,6,8,1
4005,6,11,1
4005,6,20,1
4006,1,8,1.67
4006,1,9,2
4006,1,10,1.25
4006,1,11,2
4006,1,12,2
4006,1,13,1
4006,1,14,1
4006,1,15,1.33
4006,1,16,1
4006,2,8,1
4006,2,9,1
4006,2,11,1.33
4006,2,12,1
4006,2,14,1
4006,2,15,1
4006,2,16,1
4006,2,19,1
4006,3,8,1
4006,3,9,1
4006,3,10,1.25
4006,3,11,1.33
4006,3,12,1
4006,3,13,1
4006,3,14,1
4006,3,16,1
4006,3,17,1
4006,4,8,2.5
4006,4,9,1.33
4006,4,10,1.5
4006,4,11,1.5
4006,4,12,1
4006,4,13,1
4006,4,14,1
4006,4,15,1
4006,4,16,1
4006,4,17,2
4006,4,18,2
4006,4,19,2
4006,4,20,2
4006,5,9,1
4006,5,10,1
4006,5,11,1.5
4006,5,12,1.5
4006,5,13,1.5
4006,5,14,1.67
4006,5,15,1.5
4006,5,17,1
4006,6,8,1
4006,6,9,1
4006,6,10,1
4006,6,11,1
4006,6,18,1
4006,7,8,1
4007,1,8,4
4007,1,9,4.25
4007,1,10,3
4007,1,11,3.75
4007,1,12,4
4007,1,13,3.5
4007,1,14,4
4007,1,15,4
4007,1,16,1.67
4007,1,17,1
4007,1,18,1
4007,1,19,1
4007,2,8,4.5
4007,2,9,2.75
4007,2,10,4
4007,2,11,4.33
4007,2,12,4.25
4007,2,13,4
4007,2,14,4
4007,2,15,3.25
4007,2,16,3.25
4007,2,17,2.5
4007,2,18,2.67
4007,2,19,1.5
4007,2,20,1
4007,3,8,2.5
4007,3,9,4.5
4007,3,10,4.75
4007,3,11,2.25
4007,3,12,4
4007,3,13,3.75
4007,3,14,3.75
4007,3,15,2.5
4007,3,16,2.25
4007,3,17,1.25
4007,3,18,1.5
4007,3,19,1
4007,3,20,2
4007,4,8,3.75
4007,4,9,3.25
4007,4,10,3.75
4007,4,11,3.25
4007,4,12,4.5
4007,4,13,3.25
4007,4,14,3.75
4007,4,15,3.25
4007,4,16,1.75
4007,4,17,2
4007,4,18,2
4007,4,20,1
4007,5,8,4
4007,5,9,3.2
4007,5,10,3
4007,5,11,4.2
4007,5,12,4.2
4007,5,13,3.2
4007,5,14,3.2
4007,5,15,2.2
4007,5,16,2.8
4007,5,17,1.67
4007,5,18,1
4007,6,8,1
4007,6,9,1.67
4007,6,10,1.4
4007,6,11,1.75
4007,6,12,2.5
4007,6,13,2
4007,6,14,2.5
4007,6,15,2.25
4007,6,16,1
4007,6,17,1
4007,6,19,1.5
4007,6,20,1
4007,7,10,1
4007,7,11,1
4007,7,12,1
4007,7,13,1
4010,1,8,4.25
4010,1,9,8.25
4010,1,10,6.25
4010,1,11,5.75
4010,1,12,5.25
4010,1,13,4.75
4010,1,14,3.75
4010,1,15,2
4010,1,16,3.25
4010,1,17,3
4010,1,18,2.25
4010,1,19,1.33
4010,1,20,1
4010,2,8,7.5
4010,2,9,5.75
4010,2,10,5.75
4010,2,11,8.5
4010,2,12,4.5
4010,2,13,6
4010,2,14,3.5
4010,2,15,3.25
4010,2,16,2.75
4010,2,17,3.25
4010,2,18,2.25
4010,2,19,2.75
4010,2,20,1
4010,3,8,6.33
4010,3,9,5.5
4010,3,10,6
4010,3,11,5.25
4010,3,12,4
4010,3,13,4.75
4010,3,14,4.5
4010,3,15,4.5
4010,3,16,2.67
4010,3,17,1.67
4010,3,18,2.5
4010,3,19,1
4010,3,20,1
4010,4,8,7
4010,4,9,7.25
4010,4,10,9.75
4010,4,11,6.5
4010,4,12,6
4010,4,13,6
4010,4,14,5.5
4010,4,15,4.25
4010,4,16,5.33
4010,4,17,3.67
4010,4,18,1.67
4010,4,19,1.75
4010,4,20,1
4010,5,8,3.6
4010,5,9,4
4010,5,10,5
4010,5,11,4.6
4010,5,12,3
4010,5,13,5
4010,5,14,4.4
4010,5,15,3.67
4010,5,16,4
4010,5,17,2.25
4010,5,18,1.4
4010,5,19,1.67
4010,5,20,4
4010,6,8,1.8
4010,6,9,2.4
4010,6,10,2.2
4010,6,11,3
4010,6,12,2.5
4010,6,13,4
4010,6,14,2.75
4010,6,15,2.75
4010,6,16,2.25
4010,6,17,2.5
4010,6,18,1.75
4010,6,19,2
4010,6,20,2
4010,7,9,2
4010,7,13,2
4010,7,15,1
4010,7,16,2
4010,7,17,1
4010,7,18,1
4011,1,8,1
4011,1,9,2.5
4011,1,10,1.5
4011,1,11,1.33
4011,1,12,1
4011,1,14,1
4011,1,15,1
4011,1,18,1
4011,2,8,1
4011,2,9,1
4011,2,10,2
4011,2,11,1
4011,2,13,1
4011,2,14,2
4011,2,15,1
4011,2,16,1
4011,2,18,1
4011,3,8,1
4011,3,9,1.67
4011,3,10,1
4011,3,11,1
4011,3,12,2
4011,3,13,1
4011,3,14,1
4011,3,16,1
4011,3,17,1
4011,3,18,1
4011,3,19,1
4011,4,8,2
4011,4,9,1
4011,4,10,2
4011,4,11,1
4011,4,12,2
4011,4,15,1.5
4011,4,16,1
4011,4,17,1
4011,4,18,1
4011,5,8,1
4011,5,9,1.67
4011,5,10,1.25
4011,5,11,2
4011,5,12,1
4011,5,13,1
4011,5,15,1
4011,5,16,2
4011,5,17,1
4011,5,18,1
4011,5,19,1
4011,6,8,1
4011,6,9,1
4011,6,10,1
4011,6,11,1
4011,6,12,1
4011,6,13,1
4011,6,15,1
4011,6,20,1
4012,1,9,1
4012,1,11,1
4012,1,17,1
4012,1,19,1
4012,1,20,1
4012,2,8,1
4012,2,9,1.5
4012,2,10,1
4012,2,11,1
4012,2,13,1
4012,2,15,1
4012,3,11,1
4012,3,12,1
4012,3,13,1
4012,3,15,1
4012,3,17,1
4012,4,8,1
4012,4,9,1
4012,4,10,1
4012,4,11,1
4012,4,12,1.5
4012,4,13,1
4012,4,14,1
4012,4,15,1
4012,4,16,1
4012,4,17,1
4012,5,8,1
4012,5,9,1.5
4012,5,10,2
4012,5,11,1
4012,5,12,1
4012,5,14,1
4012,6,8,1
4012,6,11,1
4012,6,16,1
4012,7,15,1
4013,1,8,3.5
4013,1,9,6.5
4013,1,10,5.25
4013,1,11,6.75
4013,1,12,7.25
4013,1,13,4.25
4013,1,14,3.5
4013,1,15,3
4013,1,16,2
4013,1,17,2
4013,1,18,2.33
4013,1,19,2.25
4013,1,20,2.33
4013,2,8,4.5
4013,2,9,3.25
4013,2,10,4
4013,2,11,4.75
4013,2,12,6.75
4013,2,13,5.25
4013,2,14,2.75
4013,2,15,3.25
4013,2,16,3.75
4013,2,17,2.5
4013,2,18,1.5
4013,2,19,1
4013,2,20,1.5
4013,3,8,5.75
4013,3,9,5.75
4013,3,10,5.25
4013,3,11,6.25
4013,3,12,7.5
4013,3,13,3.5
4013,3,14,4
4013,3,15,3
4013,3,16,4.25
4013,3,17,3
4013,3,18,2
4013,3,19,2
4013,3,20,1
4013,4,8,4.25
4013,4,9,5.5
4013,4,10,4.75
4013,4,11,5
4013,4,12,7.25
4013,4,13,4.25
4013,4,14,3.75
4013,4,15,2.67
4013,4,16,2.5
4013,4,17,3
4013,4,18,2.33
4013,4,19,1.67
4013,4,20,1.5
4013,5,8,3.8
4013,5,9,4.8
4013,5,10,4.4
4013,5,11,5.8
4013,5,12,6.4
4013,5,13,3.2
4013,5,14,3.25
4013,5,15,3.4
4013,5,16,2.25
4013,5,17,2
4013,5,18,1.5
4013,5,19,1.33
4013,5,20,1.25
4013,6,8,2.6
4013,6,9,2.4
4013,6,10,3.2
4013,6,11,3
4013,6,12,4
4013,6,13,3.8
4013,6,14,4.6
4013,6,15,4.4
4013,6,16,3.2
4013,6,17,2.2
4013,6,18,1.75
4013,6,19,1.33
4013,6,20,1
4013,7,9,3
4013,7,10,2
4013,7,11,1
4013,7,12,2
4013,7,13,2
4013,7,14,2
4013,7,15,3
4013,7,16,4
4013,7,17,3
4013,7,18,2
4013,7,19,1
4014,1,8,1.5
4014,1,11,2
4014,1,12,1.5
4014,1,13,1
4014,1,14,1
4014,1,15,1
4014,1,18,1
4014,1,19,1
4014,2,8,1.33
4014,2,9,1.5
4014,2,10,1
4014,2,11,2
4014,2,12,1.67
4014,2,13,1.67
4014,2,14,1.33
4014,2,15,1.33
4014,2,17,1
4014,3,8,2
4014,3,9,1.25
4014,3,10,1.33
4014,3,11,2
4014,3,12,1
4014,3,13,1.25
4014,3,14,2.33
4014,3,15,1
4014,3,17,1
4014,3,18,1
4014,4,8,1.33
4014,4,9,1.33
4014,4,10,2
4014,4,11,1.5
4014,4,12,1
4014,4,13,2
4014,4,14,1
4014,5,8,1.25
4014,5,9,1.33
4014,5,10,1
4014,5,11,1
4014,5,12,1
4014,5,13,1.33
4014,5,14,1
4014,5,15,1
4014,5,16,1
4014,5,17,1
4014,5,18,1
4014,5,19,2
4014,6,8,1
4014,6,10,1
4014,6,11,1
4014,6,12,1
4014,6,13,1
4014,6,14,2
4014,6,15,1
4014,6,16,1
4014,7,13,1
4015,1,8,2.25
4015,1,9,3.5
4015,1,10,2.5
4015,1,11,4.25
4015,1,12,4
4015,1,13,2.75
4015,1,14,1.75
4015,1,15,2.75
4015,1,16,1.67
4015,1,17,2.25
4015,1,18,1.33
4015,1,19,1.5
4015,1,20,1.5
4015,2,8,3.67
4015,2,9,2.5
4015,2,10,4
4015,2,11,3
4015,2,12,2.67
4015,2,13,1.75
4015,2,14,2.5
4015,2,15,1.33
4015,2,16,1.5
4015,2,17,1.5
4015,2,18,1.67
4015,2,19,1.5
4015,2,20,2
4015,3,8,2.25
4015,3,9,1.75
4015,3,10,1.5
4015,3,11,2.5
4015,3,12,2.5
4015,3,13,3.75
4015,3,14,3
4015,3,15,2.5
4015,3,16,2.5
4015,3,17,2.33
4015,3,18,1.5
4015,3,19,2
4015,3,20,1
4015,4,8,2.75
4015,4,9,3
4015,4,10,5.25
4015,4,11,2.5
4015,4,12,2.25
4015,4,13,2
4015,4,14,2.5
4015,4,15,2.33
4015,4,16,1.67
4015,4,17,1.75
4015,4,18,1.75
4015,4,19,1
4015,4,20,1
4015,5,8,3
4015,5,9,2.8
4015,5,10,2.4
4015,5,11,2.2
4015,5,12,2.2
4015,5,13,2.4
4015,5,14,2.8
4015,5,15,2.8
4015,5,16,1.6
4015,5,17,3
4015,5,18,1
4015,5,19,1
4015,5,20,1
4015,6,8,1.4
4015,6,9,1.8
4015,6,10,1.75
4015,6,11,1.25
4015,6,12,2
4015,6,13,2.4
4015,6,14,2.33
4015,6,15,2
4015,6,16,2.75
4015,6,17,1.67
4015,6,18,2.33
4015,6,19,1
4015,6,20,1
4015,7,11,1
4016,1,11,1
4016,1,12,1
4016,1,15,1
4016,1,16,1
4016,1,17,1
4016,2,9,1
4016,2,10,1
4016,2,11,1
4016,2,12,1.5
4016,2,13,1.33
4016,2,14,1
4016,2,16,1
4016,2,18,1
4016,2,19,1
4016,3,8,1
4016,3,10,1.5
4016,3,11,1
4016,3,12,2.5
4016,3,13,1
4016,3,14,1
4016,3,15,1
4016,3,16,1.33
4016,3,17,1
4016,3,18,1
4016,3,19,1
4016,4,8,1
4016,4,9,1
4016,4,10,1
4016,4,11,2
4016,4,12,1
4016,4,13,1.5
4016,4,14,1
4016,4,15,1.5
4016,4,16,1
4016,4,17,1
4016,4,18,1.5
4016,5,9,1
4016,5,10,1.33
4016,5,11,1
4016,5,12,1
4016,5,13,1
4016,5,15,1.25
4016,5,16,1
4016,5,17,1
4016,6,9,1.5
4016,6,10,1
4016,6,11,1
4016,6,12,1
4016,6,13,1
4016,6,15,1
4016,6,16,1
4016,6,17,1
4016,6,18,1
4017,1,8,38.75
4017,1,9,41.25
4017,1,10,39.5
4017,1,11,39
4017,1,12,37
4017,1,13,33
4017,1,14,27.25
4017,1,15,18.75
4017,1,16,7.25
4017,1,17,4
4017,1,18,2.75
4017,1,19,1.75
4017,1,20,1.33
4017,2,8,28.75
4017,2,9,30.75
4017,2,10,31.75
4017,2,11,30.5
4017,2,12,27.75
4017,2,13,27.5
4017,2,14,23.5
4017,2,15,15.75
4017,2,16,8.25
4017,2,17,3.5
4017,2,18,2
4017,2,19,2.5
4017,2,20,1.25
4017,3,8,32.25
4017,3,9,34.75
4017,3,10,30
4017,3,11,30.25
4017,3,12,30.25
4017,3,13,25.75
4017,3,14,19.25
4017,3,15,14.5
4017,3,16,5.75
4017,3,17,2
4017,3,18,3.33
4017,3,19,2
4017,3,20,1.75
4017,4,8,29.5
4017,4,9,29.75
4017,4,10,32
4017,4,11,31.75
4017,4,12,28
4017,4,13,24
4017,4,14,21.5
4017,4,15,14.5
4017,4,16,4.75
4017,4,17,2.5
4017,4,18,1.5
4017,4,19,1.33
4017,4,20,1.5
4017,5,8,23.8
4017,5,9,27
4017,5,10,26
4017,5,11,26.6
4017,5,12,24.6
4017,5,13,21
4017,5,14,16.4
4017,5,15,11.4
4017,5,16,4.2
4017,5,17,3
4017,5,18,1.25
4017,5,19,3
4017,5,20,2.33
4017,6,8,2.4
4017,6,9,5.2
4017,6,10,4.2
4017,6,11,3.4
4017,6,12,4.2
4017,6,13,4
4017,6,14,3
4017,6,15,2.6
4017,6,16,3
4017,6,17,2.67
4017,6,18,2.33
4017,6,19,1.2
4017,6,20,1
4017,7,8,3
4017,7,9,6
4017,7,10,1
4017,7,12,2
4017,7,13,2
4017,7,14,1
4017,7,15,2
4017,7,16,1
4017,7,18,2
4017,7,20,1
4018,1,8,1
4018,1,9,1
4018,1,10,1
4018,1,11,1
4018,1,12,1
4018,1,13,1.33
4018,1,17,1
4018,2,8,1.5
4018,2,9,1
4018,2,10,1
4018,2,11,1.25
4018,2,12,1
4018,2,13,1
4018,2,14,1
4018,2,16,1
4018,2,18,2
4018,2,19,1
4018,2,20,1
4018,3,8,1.5
4018,3,9,1
4018,3,12,1
4018,3,13,1
4018,3,14,3
4018,3,15,1.5
4018,3,16,1.5
4018,3,17,1
4018,3,18,1.5
4018,3,19,1
4018,3,20,1
4018,4,8,1
4018,4,9,1.5
4018,4,10,1
4018,4,11,1
4018,4,12,1
4018,4,13,1.5
4018,4,14,1
4018,4,16,1
4018,4,17,1
4018,4,19,1
4018,5,8,1
4018,5,9,1
4018,5,10,1.33
4018,5,11,1
4018,5,12,1
4018,5,14,1.5
4018,5,15,1
4018,5,16,1
4018,5,17,1
4018,5,18,1
4018,5,19,1
4018,6,8,1
4018,6,9,1
4018,6,10,1
4018,6,11,1
4018,6,12,1
4018,6,13,1
4018,6,14,1
4018,6,15,1
4018,6,20,1
4018,7,12,1
4018,7,15,1
4019,1,8,2.25
4019,1,9,3.25
4019,1,10,2.5
4019,1,11,2.25
4019,1,12,2.5
4019,1,13,4.75
4019,1,14,2.25
4019,1,15,3
4019,1,16,1
4019,1,17,1.25
4019,1,18,1
4019,1,19,1.5
4019,1,20,1.5
4019,2,8,1.75
4019,2,9,2
4019,2,10,2.75
4019,2,11,3.25
4019,2,12,2.33
4019,2,13,1.75
4019,2,14,2
4019,2,15,1.5
4019,2,16,2
4019,2,17,1.67
4019,2,18,1.5
4019,2,19,1.33
4019,2,20,1
4019,3,8,2.25
4019,3,9,1.67
4019,3,10,2.67
4019,3,11,2.25
4019,3,12,1.75
4019,3,13,1.5
4019,3,14,1.75
4019,3,15,1
4019,3,16,1.5
4019,3,17,1
4019,3,18,2
4019,3,19,1.5
4019,3,20,1.5
4019,4,8,2.5
4019,4,9,2.25
4019,4,10,3.25
4019,4,11,2.5
4019,4,12,2.5
4019,4,13,2
4019,4,14,1.33
4019,4,15,1
4019,4,17,1
4019,4,18,1.5
4019,4,19,2.33
4019,4,20,1.33
4019,5,8,2.8
4019,5,9,3.5
4019,5,10,3
4019,5,11,2
4019,5,12,2
4019,5,13,1.25
4019,5,14,1.5
4019,5,15,1.67
4019,5,16,1.33
4019,5,17,1.8
4019,5,18,1.25
4019,5,19,1.67
4019,5,20,1
4019,6,8,1
4019,6,9,1.67
4019,6,10,1
4019,6,11,2
4019,6,12,1.2
4019,6,13,2.25
4019,6,14,1.33
4019,6,15,1.5
4019,6,16,1.5
4019,6,17,1.33
4019,6,18,1
4019,6,19,1
4019,7,9,1
4019,7,11,1
4019,7,15,1
4019,7,16,1
4019,7,17,1
4019,7,18,1
4020,1,14,1
4020,1,15,1
4020,1,17,1
4020,2,16,1
4020,2,17,1
4020,2,19,1
4020,2,20,1
4020,3,8,2
4020,3,9,1
4020,3,10,1
4020,3,11,1
4020,3,12,1
4020,3,14,1
4020,3,16,1
4020,3,17,2
4020,4,8,1
4020,4,9,1
4020,4,11,1
4020,4,15,1
4020,4,18,1
4020,5,9,1
4020,5,10,1
4020,5,12,2
4020,5,13,1
4020,5,14,1
4020,5,15,1
4020,5,16,1
4020,5,17,2
4020,5,18,1
4020,6,9,1
4020,6,10,1
4020,6,12,1
4020,6,14,1
4021,1,8,2
4021,1,9,2.33
4021,1,10,1.25
4021,1,11,1.75
4021,1,12,2
4021,1,13,1
4021,1,14,2
4021,1,15,1.33
4021,1,16,1.5
4021,1,17,1
4021,1,18,1.5
4021,2,9,2.67
4021,2,10,1.67
4021,2,11,2.5
4021,2,12,1
4021,2,13,1.5
4021,2,14,1.5
4021,2,15,1
4021,2,16,2
4021,2,17,2
4021,2,18,1
4021,3,8,2.5
4021,3,9,1.5
4021,3,10,2.25
4021,3,11,1
4021,3,12,2
4021,3,13,2.33
4021,3,14,2
4021,3,15,1
4021,3,16,1.5
4021,3,17,1.5
4021,3,18,1
4021,4,8,2
4021,4,9,2.25
4021,4,10,1
4021,4,11,2.5
4021,4,12,2.25
4021,4,13,2.25
4021,4,14,1
4021,4,15,1
4021,4,16,1.5
4021,4,17,1.25
4021,4,18,1
4021,5,8,2.5
4021,5,9,2
4021,5,10,3.33
4021,5,11,1.5
4021,5,12,1.5
4021,5,13,2
4021,5,14,1.5
4021,5,15,1.25
4021,5,16,1.25
4021,5,17,1.5
4021,5,18,1.33
4021,5,19,1
4021,5,20,1
4021,6,8,1.25
4021,6,9,1.5
4021,6,10,1.33
4021,6,11,1.67
4021,6,12,1.5
4021,6,13,1.67
4021,6,14,1.33
4021,6,15,1.5
4021,6,16,1.75
4021,6,17,1.5
4021,6,18,2
4021,6,19,2
4021,6,20,2
4021,7,11,1
4021,7,15,2
4021,7,16,1
4022,1,8,2.75
4022,1,9,3.5
4022,1,10,4
4022,1,11,3.75
4022,1,12,4.5
4022,1,13,2.5
4022,1,14,2
4022,1,15,2
4022,1,16,3
4022,1,17,1
4022,1,19,1
4022,1,20,1
4022,2,8,1.75
4022,2,9,2.5
4022,2,10,3.75
4022,2,11,5.5
4022,2,12,3.75
4022,2,13,4
4022,2,14,4.25
4022,2,15,2.67
4022,2,16,1.75
4022,2,17,1.5
4022,2,18,1.25
4022,2,19,1.75
4022,2,20,1
4022,3,8,4.25
4022,3,9,4
4022,3,10,2.5
4022,3,11,4.25
4022,3,12,3.25
4022,3,13,2.25
4022,3,14,3.25
4022,3,15,2.25
4022,3,16,1.5
4022,3,17,2.25
4022,3,18,2
4022,3,19,1.5
4022,4,8,3.25
4022,4,9,3.5
4022,4,10,3.5
4022,4,11,3.25
4022,4,12,3.75
4022,4,13,3.5
4022,4,14,2.33
4022,4,15,2
4022,4,16,2.25
4022,4,17,1.33
4022,4,18,1.33
4022,4,19,2
4022,4,20,1.5
4022,5,8,3.8
4022,5,9,3.6
4022,5,10,3.4
4022,5,11,4.2
4022,5,12,5.75
4022,5,13,3.8
4022,5,14,2.4
4022,5,15,3.6
4022,5,16,2.75
4022,5,17,1.5
4022,5,19,1
4022,6,8,1.33
4022,6,9,1.4
4022,6,10,1.25
4022,6,11,2.67
4022,6,12,2.5
4022,6,13,2.75
4022,6,14,2.4
4022,6,15,2.5
4022,6,16,2
4022,6,17,1.75
4022,6,18,2.25
4022,6,19,1.75
4022,6,20,2.5
4022,7,8,1
4022,7,11,1
4022,7,12,2
4022,7,13,1
4022,7,16,1
4022,7,17,1
4022,7,18,1
4022,7,19,1
4023,1,8,2
4023,1,9,4
4023,1,10,3.25
4023,1,11,1.67
4023,1,12,2
4023,1,13,3
4023,1,14,1.75
4023,1,15,1.33
4023,1,16,1.5
4023,1,17,2
4023,1,18,3.5
4023,1,19,2
4023,1,20,1
4023,2,8,3
4023,2,9,4.25
4023,2,10,4.75
4023,2,11,4
4023,2,12,2.33
4023,2,13,2.75
4023,2,14,3.25
4023,2,15,3
4023,2,16,2
4023,2,17,1.5
4023,2,18,1.5
4023,2,19,1.5
4023,2,20,1
4023,3,8,1.75
4023,3,9,2.75
4023,3,10,2.5
4023,3,11,2.25
4023,3,12,2.5
4023,3,13,2.67
4023,3,14,1.67
4023,3,15,1.75
4023,3,16,1.67
4023,3,17,1
4023,3,18,1.25
4023,3,19,1
4023,3,20,1
4023,4,8,3
4023,4,9,2.75
4023,4,10,3
4023,4,11,2.5
4023,4,12,2.75
4023,4,13,3.33
4023,4,14,2.25
4023,4,15,1.25
4023,4,16,1
4023,4,17,1
4023,4,18,1
4023,5,8,3
4023,5,9,5
4023,5,10,3
4023,5,11,3.8
4023,5,12,2.6
4023,5,13,1.5
4023,5,14,1.25
4023,5,15,1.75
4023,5,16,1
4023,5,17,1
4023,5,18,1
4023,5,19,1.67
4023,5,20,1
4023,6,8,1.5
4023,6,9,2
4023,6,10,1.5
4023,6,11,2
4023,6,12,1
4023,6,13,1.33
4023,6,14,1.33
4023,6,15,2.5
4023,6,16,1.33
4023,6,17,1
4023,6,18,1.25
4023,6,19,1
4023,6,20,1.33
4023,7,8,3
4023,7,9,1
4023,7,10,1
4023,7,11,2
4023,7,12,2
4023,7,13,2
4023,7,14,2
4024,1,8,1
4024,1,9,2
4024,1,10,2.25
4024,1,11,2
4024,1,12,2.33
4024,1,13,2
4024,1,14,2.33
4024,1,15,2
4024,1,16,2.5
4024,1,17,3
4024,1,18,1.75
4024,1,19,1.5
4024,1,20,2
4024,2,8,1
4024,2,9,1
4024,2,10,1.33
4024,2,11,1.67
4024,2,12,2.5
4024,2,13,1
4024,2,14,1
4024,2,15,1.75
4024,2,16,1.75
4024,2,17,1
4024,2,19,1
4024,3,8,1
4024,3,9,1.75
4024,3,10,2
4024,3,11,2.5
4024,3,12,2.25
4024,3,13,1
4024,3,14,1
4024,3,15,1.75
4024,3,16,1
4024,3,17,1
4024,4,8,2
4024,4,9,2
4024,4,10,2.25
4024,4,11,3
4024,4,12,3
4024,4,13,1.75
4024,4,14,2
4024,4,15,2.25
4024,4,16,1
4024,4,17,1
4024,4,18,1
4024,4,20,1
4024,5,8,2.25
4024,5,9,1.4
4024,5,10,2.75
4024,5,11,2.2
4024,5,12,2
4024,5,13,2
4024,5,14,1
4024,5,15,1.5
4024,5,16,1.5
4024,5,17,1
4024,5,18,2
4024,5,19,1
4024,6,8,1.33
4024,6,9,1.33
4024,6,10,1.5
4024,6,11,1
4024,6,12,1
4024,6,13,1
4024,6,14,1.67
4024,6,15,1.5
4024,6,16,1.5
4024,6,17,1
4024,6,18,1
4024,6,19,1
4024,6,20,1
4024,7,8,1
4024,7,11,1
4024,7,15,2
4024,7,16,2
4024,7,17,1
4025,1,8,3.75
4025,1,9,2.75
4025,1,10,4.75
4025,1,11,3.5
4025,1,12,3.5
4025,1,13,5.5
4025,1,14,5
4025,1,15,4
4025,1,16,4
4025,1,17,2.25
4025,1,18,2.75
4025,1,19,1.67
4025,1,20,2
4025,2,8,5.25
4025,2,9,5.5
4025,2,10,4.75
4025,2,11,6.5
4025,2,12,5
4025,2,13,6.25
4025,2,14,4.25
4025,2,15,3.75
4025,2,16,3.25
4025,2,17,2
4025,2,18,2.25
4025,2,19,1.5
4025,2,20,1
4025,3,8,4.75
4025,3,9,6
4025,3,10,4.25
4025,3,11,5
4025,3,12,4.5
4025,3,13,4.75
4025,3,14,4.5
4025,3,15,4.75
4025,3,16,3
4025,3,17,3.5
4025,3,18,2
4025,3,19,2
4025,3,20,2
4025,4,8,6
4025,4,9,4.5
4025,4,10,3.25
4025,4,11,4.25
4025,4,12,5
4025,4,13,4.75
4025,4,14,4.75
4025,4,15,4
4025,4,16,4
4025,4,17,2
4025,4,18,1.5
4025,4,19,2
4025,4,20,1.5
4025,5,8,4.4
4025,5,9,5.8
4025,5,10,5.2
4025,5,11,5.4
4025,5,12,3
4025,5,13,5.2
4025,5,14,5.5
4025,5,15,2.6
4025,5,16,3
4025,5,17,2.75
4025,5,18,2
4025,5,19,3
4025,5,20,2.2
4025,6,8,1.6
4025,6,9,1.67
4025,6,10,1.75
4025,6,11,2
4025,6,12,2.6
4025,6,13,3.8
4025,6,14,4
4025,6,15,2.4
4025,6,16,3
4025,6,17,2.67
4025,6,18,1.67
4025,6,19,1.33
4025,6,20,1.5
4025,7,9,1
4025,7,10,3
4025,7,11,1
4025,7,12,1
4025,7,13,2
4025,7,14,2
4025,7,15,3
4025,7,16,3
4025,7,17,1
4025,7,19,1
4026,1,8,4
4026,1,9,4.25
4026,1,10,6
4026,1,11,4.75
4026,1,12,3.75
4026,1,13,4.5
4026,1,14,3.5
4026,1,15,2.25
4026,1,16,1
4026,1,17,2
4026,1,18,1
4026,1,19,1
4026,1,20,1
4026,2,8,4.75
4026,2,9,4.5
4026,2,10,4.75
4026,2,11,5.25
4026,2,12,4.75
4026,2,13,4.75
4026,2,14,4
4026,2,15,3.25
4026,2,16,3
4026,2,17,2
4026,2,18,2
4026,2,19,1
4026,2,20,1
4026,3,8,3.5
4026,3,9,4
4026,3,10,4.5
4026,3,11,3.5
4026,3,12,4
4026,3,13,3
4026,3,14,3
4026,3,15,2.5
4026,3,16,1.25
4026,3,17,1
4026,3,18,1.33
4026,3,19,1
4026,3,20,1
4026,4,8,2.75
4026,4,9,3.75
4026,4,10,4.5
4026,4,11,4.25
4026,4,12,3.25
4026,4,13,3.5
4026,4,14,2.5
4026,4,15,2
4026,4,16,3
4026,4,17,1.5
4026,4,18,1.33
4026,4,19,1
4026,5,8,4
4026,5,9,4
4026,5,10,3.2
4026,5,11,3
4026,5,12,3.6
4026,5,13,3.4
4026,5,14,2.6
4026,5,15,2.75
4026,5,16,2
4026,5,17,2.25
4026,5,18,1
4026,5,19,1
4026,5,20,1
4026,6,8,1
4026,6,9,1
4026,6,10,1.2
4026,6,11,1.75
4026,6,12,3
4026,6,13,1.25
4026,6,14,1.33
4026,6,15,1
4026,6,16,1
4026,6,17,1.5
4026,6,18,2
4026,6,19,1
4026,6,20,1
4026,7,9,2
4026,7,11,1
4026,7,14,1
4026,7,18,1
4027,1,8,6.5
4027,1,9,8.5
4027,1,10,8.25
